,title,text,label
52,,"Especialistas deixam claro que a alega‡?o contida na mensagem falsa n?o procede. Na verdade, o que ocorre ‚ o contr rio disso, porque as m scaras protegem. Dados dispon¡veis no DataSUS tamb‚m refutam o boato. O pneumologista Rodolfo Fred Behrsin, professor do Hospital Universit rio Gaffr‚e e Guinle, diz que a afirma‡?o de que tem ocorrido um aumento nas pneumonias bacterianas devido ao uso das m scaras ‚ mentirosa. ""Pelo contr rio. Nesse per¡odo de pandemia, em que as pessoas est?o usando m scaras, essas infec‡?es bacterianas pulmonares tˆm reduzido, entre outros motivos porque as m scaras funcionam como verdadeiras barreiras aos contaminantes do ar ambiente."".""Al‚m disso, as m scaras n?o impedem a elimina‡?o das secre‡?es respirat¢rias"", diz o professor. E essas secre‡?es, no caso do uso de m scaras, ficam retidas nas m scaras, e n?o nos pulm?es. ""Como essa secre‡?o n?o fica retida no pulm?o e, sim, na m scara, isso [que a mensagem exp?e] n?o ‚ real."" Behrsin prop?e um exemplo para tornar o racioc¡nio mais claro. ""Se essa afirma‡?o fosse verdadeira, imagina o que ocorreria com os cirurgi?es e suas respectivas equipes, inclusive no per¡odo pr‚-pandemia. Essas equipes passam o dia no centro cir£rgico e precisam utilizar m scaras. Ent?o isso j  seria um fen“meno pr‚-pandemia. Essas equipes sempre iam ter sempre pessoas afastadas devido a problemas de infec‡?es respirat¢rias, ou seja, por pneumonias. Felizmente essa afirma‡?o n?o corresponde … realidade"", conclui. Celso Padovesi, pneumologista da rede de hospitais S?o Camilo de S?o Paulo, afirma que as m scaras n?o podem causar pneumonia bacteriana. ""Isso ‚ fake. Se uma pessoa com pneumonia bacteriana usar uma m scara e uma outra pessoa pegar essa mesma m scara e utilizar, ainda assim a chance de essa pessoa pegar pneumonia ‚ muito remota"", afirma. O m‚dico explica que o mesmo n?o se pode dizer com rela‡?o ao v¡rus. ""Se a pessoa tem uma doen‡a por v¡rus, como por exemplo o coronav¡rus ou qualquer outro v¡rus respirat¢rio, e uma outra pessoa utilizar a m scara dessa pessoa contaminada, ela at‚ pode contrair o v¡rus da m scara da outra pessoa. Mas acho que isso nem est  em debate porque ningu‚m em s? consciˆncia vai utilizar uma m scara usada por outra pessoa."" Padovesi diz que se a pessoa colocar uma m scara nova, que ela acabou de abrir, mesmo que a m scara n?o esteja totalmente limpa, mesmo que haja bact‚rias nessa mesma m scara, isso n?o vai causar uma pneumonia. ""At‚ porque nosso corpo ‚ cheio de bact‚rias. N¢s convivemos com as bact‚rias. E n?o ‚ isso que que leva uma pessoa a desenvolver pneumonia, s?o outros mecanismos. Ent?o, refor‡ando, m scara n?o pode causar pneumonia bacteriana."" Padovesi diz que a pneumonia bacteriana pode ocorrer em pacientes com Covid internados, sem qualquer rela‡?o com a m scara, por‚m. ""Uma pessoa com uma pneumonia viral tem uma chance muito maior de fazer uma pneumonia bacteriana em cima dessa pneumonia viral, que ‚ a complica‡?o mais comum dos pacientes com Covid. Os pacientes com Covid, que acabam sendo entubados, que tˆm a forma mais grave, a grande maioria vai desenvolver uma pneumonia bacteriana consequente … Covid. Mas tirando isso, n?o houve um aumento de pneumonia por outros motivos."" Os dados dispon¡veis no DataSUS, ali s, n?o mostram um aumento de interna‡?es no per¡odo em que o uso de m scaras passou a ser preconizado. Pelo contr rio. Ou seja, a mensagem falsa n?o tem amparo nos n£meros nem na ciˆncia.",REAL
53,,"Especialistas ouvidos pela CBN contestam todo o conteúdo do vídeo, e frisam que a segurança das vacinas, que estão na fase 3 dos testes, é aferida já na etapa 1. Eles ressaltam que as pessoas que espalham esse tipo de afirmação falsa se valem do desconhecimento da população quanto às pesquisas que levam a vacinas.Diferentemente das ilações feitas no vídeo, tanto a CoronaVac quanto a vacina de Oxford já foram aplicadas em milhares de voluntários no Brasil e no exterior – a CoronaVac, na China, na Turquia e na Indonésia; a de Oxford, na Inglaterra, nos Estados Unidos e na África do Sul –, sem que tenham sido encontrados efeitos colaterais graves. Ou seja, não é verdade que brasileiros são tratados como “cobaias”.Tampouco há embasamento científico para dizer que adjuvantes de outras vacinas possam causar esses quadros. O mal de Alzheimer e a fibromialgia têm origem desconhecida. O Alzheimer pode ser determinado geneticamente, e a fibromialgia, decorrer de quadros de estresse.",REAL
54,,"O estudo é justificado cientificamente, descrito no protocolo do ensaio clínico e conduzido por pesquisadores – médicos com qualificação profissional adequada, conhecimento científico e experiência no trabalho com pacientes”. Além disso, o pesquisador é responsável pela obtenção do consentimento consciente de cada participante do estudo.

A vice-chefe da missão acrescentou que, em abril deste ano, “o estudo obteve a autorização legalmente exigida junto ao Gabinete de Registo do PLWMiPB e o parecer favorável da comissão de ética, após cumprir os requisitos estabelecidos no regulamento que rege os ensaios clínicos de medicamentos”.

A pesquisa tem três fases e o objetivo é determinar a dose e avaliar a segurança, a tolerabilidade e a imunogenicidade. O estudo de fase II/III é cego para observador controlado por placebo para determinar a segurança, a tolerabilidade e a imunogenicidade da vacina candidata de RNA Sars-CoV-2 contra covid-19 em crianças saudáveis menores de 12 anos. Siuda-Ambroziak ressalta que a fase I da pesquisa já foi realizada nos Estados Unidos.

Quanto ao procedimento adotado para as pesquisas com crianças, a chefe da Missão explica que, os regulamentos poloneses preveem a necessidade de consentimento do representante legal da criança menor de 13 anos.",REAL
55,,"Apesar de, de fato, a cloroquina e hidroxicloroquina apresentarem resultados positivos contra o novo coronavírus, ainda não é possível apontar essa medicação como cura definitiva. Apesar disso, o presidentes dos EUA, Donald Trump, aprovou o tratamento contra a malária para combater a Covid-19 no país. É importante destacar que a Food and Drug Administration (FDA), o órgão similar à Anvisa, nos EUA, admitiu que mais testes são necessários para comprovar a verdadeira eficácia do remédio e liberar a medicação para o tratamento da Covid-19.Até o momento, há duas pesquisas bastante promissoras nesse sentido. Uma pesquisa chinesa indicou que a hidroxicloroquina tem uma ação interessante contra o vírus. Porém, toda a pesquisa foi feita com células in vitro. Ou seja, não foi testada em humanos. Já uma pesquisa realizada na França usou 36 pacientes humanos e também mostrou resultados animadores. Entretanto, além do número de cobaias ser pequeno, não houve randomização (uma separação aleatória de grupos de pacientes, evitando que fatores externos influencie nos resultados da pesquisa).",REAL
56,,"Em nenhum momento Bill Gates falou que as vacinas não funcionam ou que falharam. O empresário apenas explicou o que já é de conhecimento de todos e, inclusive, afirmou que é possível produzir vacinas melhores no futuro. Além disso, Bill Gates é um grande entusiasta das vacinas. Em novembro de 2021, Bill Gates afirmou em sua conta no Twitter que para enfrentar os maiores desafios globais de saúde, os países devem ter acesso a vacinas. Em outro tuíte, parabenizou a Índia pelos avanços na vacinação.",REAL
57,,"A pneumologista da ENSP, Patrícia Canto, explica que a Coronavac tem uma eficácia estabelecida nos estudos, até agora, de 50,38%, o que significa que, tomando a vacina, há 50,38% menos chance de desenvolver algum sintoma da doença. Ela destaca que a vacina foi 100% capaz de prevenir a forma grave da doença, incluindo necessidade de internação em UTI e uso de oxigênio. “Isso é muito importante para a redução das mortes e internações”, afirma Patrícia.",REAL
58,,"O primeiro é no número de mortes. Enquanto o país passa pela maior média móvel de casos desde o início da pandemia (cerca de 35 mil infecções novas por dia), a média de mortes diárias é de cerca de 150 (letalidade de 0,42%). Em 9 de janeiro deste ano (período em que não havia vacinação em massa), o país teve média de 22 mil casos e 850 mortes (letalidade de 3,86%). Ou seja, as vacinas fazem o que foi proposto: reduzem casos graves e mortes.",REAL
59,,"O estudo, disponibilizado em versão pré-impressa nestaa quinta-feira (15) no site Oxford antes da publicação em um jornal científico, diz que o risco de trombose venosa cerebral ou TVC – também conhecida como trombose do seio venoso cerebral ou CVST – após infecção por Covid-19, também analisado como o risco de desenvolver o coágulo, chega a ser “100 vezes maior do que o normal e várias vezes maior do que após a vacinação ou após a influenza”, em todas as faixas etárias.",REAL
60,,"Ao olhar o estudo em questão, vimos que, em nenhum momento, ele trata de imunidade natural do ser humano. Na realidade, o “estudo” é um boletim periódico divulgado pelo serviço de saúde pública do Reino Unido que monitora a proporção de casos e mortes por Covid-19 entre vacinados e não vacinados.

Em nenhum momento, o estudo fala que vacinados têm queda na imunidade natural ou menos “adquirem aids”. A única queda apresentada (e esperada) com o passar do tempo é a de queda de anticorpos contra a Covid-19 de vacinados (aferida por meio de exames de sangue em voluntários). Mas aí há duas ponderações importantes a se fazer.A primeira é que a queda de anticorpos (natural com todas as vacinas) pode ser compensada com a dose de reforço (que não causará nenhum problema à saúde das pessoas). A segunda e mais importante é que a queda de anticorpos não significa que as pessoas voltaram à estaca zero de proteção contra a doença.Além dos anticorpos, a vacinação faz com que o corpo fortaleça a resposta imune celular (com os linfócitos T). Apenas eles já diminuem a chance de a pessoa ter casos graves da doença. E a prova disso está nos próprios estudos citados. Os casos graves e mortes continuam ocorrendo, na maioria absoluta, entre não-vacinados.",REAL
61,,"Na realidade, o vídeo (ao contrário do que apontam mensagens) não é recente. Ele foi gravado em 2017. Também é falsa a informação de que se tratam de animais criados em laboratórios ou morcegos. O vídeo é, na realidade, de uma corrida de pombos realizada em Taiwan, o China International Pigeon Race.A corrida de pombos é um esporte popular no país. Na competição em questão, milhares (no caso, foi 1 milhão) de pombos são soltos e o primeiro que chegar ao destino que foi treinado (como um pombo-correio) vence.",REAL
62,,"as afirmações que sustentam a história são absurdas. A teoria de que vacinas possuem óxido de grafeno já foi desmentida aqui no Boatos.org. Na oportunidade, explicamos que essa teoria surgiu de outra fake news. Já a teoria de que as vacinas possuem alguma substância que podem nos controlar por meio de redes telefônicas (5G) também já foi desmentida aqui no Boatos.org. Na época, explicamos como essas ondas funcionam e porque é impossível que algo assim aconteça.Se isso não bastasse, o documento compartilhado junto com as publicações sequer é da Pfizer. A patente está registrada no nome de Gal Ehrlich e Maier Fenster, advogados de patentes da “Ehrlich and Fenster”, em Israel. Os próprios advogados afirmaram que a patente não tem nada a ver com as vacinas em si. Na realidade, trata-se de um sistema para monitorar a possibilidade de infecção de pessoas com base em um algoritmo. Com isso, pessoas receberiam um aparelho eletrônico (similar a um pager ou celular) para realizar o monitoramento.",REAL
63,,"O Vigimed é um sistema disponibilizado pela Anvisa para a população e profissionais de saúde relatarem suspeitas de eventos adversos aos medicamentos e vacinas. Mas qual o problema nos dados apresentados? Acontece que o suposto alerta se baseia em dados que não são úteis para contabilizar as mortes. Isso porque a plataforma para o levantamento dos dados é suscetível a falhas. Nela, os usuários adicionam, por meio de um formulário, informações sobre os efeitos adversos de medicamentos e vacinas. Contudo, não é possível fazer correlações entre um óbito, medicamento ou vacina. O próprio Vigimed, no site da Anvisa, orienta sobre a interpretação dos dados e explica que as informações se referem a suspeitas e não a casos verificados e acompanhados pela equipe da plataforma.

Só o fato da fonte ser essa, já faz a hipótese de que seja um suposto anúncio ou alerta da Anvisa cair por terra. Não bastasse isso, não encontramos na página em questão a informação das mortes suspeitas. Na realidade, ao colocar morte no evento adversos de todas as medicações, encontramos 855 registros de todos os medicamentos com as vacinas citadas, neste caso, 64 registros. Ou seja, além de os números não puderem ser utilizados para aferir os efeitos colaterais que de fato ocorreram, os registros estão inflados. Isso porque não temos a confirmação de nenhuma morte por causa da vacina contra a Covid-19 no Brasil.",REAL
64,,"Pesquisadores da Universidade da Califórnia conseguiram identificar que as vacinas do tipo mRNA se demonstraram seguras para as lactantes analisadas em sua pesquisa.

Por fim, as imagens usadas como prova da história, na verdade, não tem nada a ver com as vacinas ou com a Turquia. O vídeo que mostra uma bebê com quatro pernas e três mãos, na realidade, foi gravado em Rajasthan, na Índia. O caso não tem nada a ver com vacinas ou coisas do tipo. Os médicos acreditam que a situação ocorreu, porque a menina, na verdade, era originalmente parte de um grupo de trigêmeos que acabou se unindo no útero. A criança nasceu junto de outro bebê saudável. Os médicos afirmaram que, futuramente, a bebê poderá ter os membros extras removidos por cirurgia.",REAL
65,,"Em matéria publicada pelo site potiguar Saiba Mais, Florêncio Filho destacou que os presídios adotaram um rígido controle dos presos que adentram ao sistema prisional, o isolamento dos detentos que já estão encarcerados, também criaram um porta de entrada e um local único para quarentena, separando diariamente presos e acompanhando todos aqueles que apresentarem algum sintoma.

E toda essa informação é confirmada pelos dados estaduais de Covid-19 no sistema prisional do Rio Grande do Norte. Ao analisar os dados, é possível ver que os casos de infectados pela doença são baixos em todos os presídios do estado, com ou sem o uso da ivermectina.",REAL
66,,"O texto oficial diz que a estratégia da UE é criar uma vasta carteira de terapêuticas contra a Covid-19 com o objetivo de dispor de três novas terapêuticas até outubro de 2021 e, possivelmente, de mais duas até ao final do ano. ""Abrange todo o ciclo de vida dos medicamentos, desde a investigação, passando pelo desenvolvimento, a seleção de candidatos promissores, a aprovação regulamentar rápida, o fabrico e a disponibilização, até à utilização final.""

Além disso, destaca - novamente - que ""a estratégia, centrada no tratamento de doentes com Covid-19, funciona em paralelo com a bem-sucedida estratégia da UE para as vacinas, através da qual foram autorizadas vacinas seguras e eficazes contra a Covid-19 para utilização na UE, a fim de prevenir e reduzir a transmissão de casos, bem como as taxas de hospitalização e as mortes causadas pela doença"".",REAL
67,,"Segundo o Clinical Trials, plataforma mundial de registro para ensaios clínicos, a Pfizer conduz 108 estudos relacionados à Covid-19, entre testes com a vacina e medicamentos. A ivermectina não consta entre as substâncias investigadas.

Ana Paula Hermann, professora de Farmacologia da UFRGS (Universidade Federal do Rio Grande do Sul), explica que não existe semelhança entre a ivermectina e as substâncias testadas pela Pfizer. A ivermectina atua para matar parasitas em organismos, enquanto os antirretrovirais têm o objetivo de atingir a proteína do vírus SarS-CoV-2, que transmite a Covid-19. “São moléculas específicas que têm um alvo específico. Não é abrangente como a ivermectina”, diz Hermann.",REAL
68,,"De acordo com a instituição de saúde, até o momento, não existem provas de que a morte dos adolescentes tenha relação com a vacina da Pfizer. Já segundo o Estadão Verifica, as secretarias de Saúde da Bahia e de Santa Catarina informaram que alguns dos jovens citados no vídeo sequer tinham tomado a vacina. Por outro lado, a secretaria de Saúde de São Paulo informou que a morte de um dos jovens já teve relação causal com a vacina descartada, tanto pela Anvisa quanto pelo Ministério da Saúde.É fato que o Comitê de Imunização e Vacinação do Reino Unido descobriu que a vacina pode causar um efeito colateral raro chamado miocardite. Entretanto, até o momento, nenhum caso foi identificado (e isso inclui o Brasil). Dos casos brasileiros citados, dois dos jovens sequer tomaram a vacina contra a Covid-19 e um já teve a relação causal com a vacina descartada pela Anvisa e pelo Ministério da Saúde. Os outros dois seguem em investigação.",REAL
69,," A pesquisa do Instituto Pasteur, publicada em julho de 2021, foi realizada em animais. Os resultados mostraram melhoras nos sintomas da doença, mas não na replicação do vírus. Nas observações do próprio Instituto, os cientistas afirmam que, pelos resultados, o medicamento poderia ser considerado um potencial agente terapêutico para a doença. Entretanto, mais estudos são necessários.Por outro lado, o decreto do Conselho Europeu, da União Europeia, não cita a ivermectina como um dos 5 remédios aprovados para terapia da Covid-19. No decreto, é possível ver que todos os tratamentos são experimentais e não excluem a necessidade da vacinação.",REAL
70,,"Não há evidências científicas de que as vacinas contra a Covid-19 possam causar morte. A “tempestade de citocinas”, citada como causa do óbito em pessoas imunizadas, pode ocorrer quando alguém tem um quadro grave da doença — e não em quem foi imunizado. Esse fenômeno ocorre quando o corpo cria uma resposta imunológica excessiva e produz muitas citocinas (proteínas feitas pelas células do sistema imune). Essa “tempestade” resulta num processo inflamatório exagerado que pode ser prejudicial. “Em pessoas vacinadas, isso não ocorre”, explicou, por WhatsApp, o professor Aguinaldo R. Pinto, chefe do Departamento de Microbiologia, Imunologia e Parasitologia e do Laboratório de Imunologia Aplicada da Universidade Federal de Santa Catarina (UFSC).",REAL
71,," De acordo com a Sociedade Brasileira de Imunizações (SBIM), não se sabe qual é o nível de anticorpos necessários para prevenir a Covid-19. Dessa forma, um resultado positivo não significa, necessariamente, que a pessoa esteja protegida. Já um resultado negativo pode apenas significar uma baixa sensibilidade do exame (o famoso falso negativo).

Se isso não bastasse, as vacinas contra a Covid-19 têm como alvo a produção de anticorpos contra a proteína S (de spike). Enquanto isso, grande parte dos exames sorológicos de farmácia foram desenvolvidos apenas para identificar a proteína N (do nucleocapsídeo). Vale ressaltar que essa informação nem sempre consta no laudo do resultado final, levando a interpretações equivocadas por parte dos pacientes.",REAL
72,,"A teoria não passa de um boato. Ao site de checagem Aos Fatos, as próprias fabricantes das vacinas disponíveis hoje no Brasil  (Fiocruz , Instituto Butantan e Pfizer) negaram que o imunizante cause os efeitos demonstrados nos vídeos. 

Keyllor França é professor de física e garante que não há nenhuma possibilidade da vacina provocar magnetismo. “Nenhum composto da vacina causa magnetismo no corpo, já que a vacina no estado líquido anula qualquer efeito magnético do imunizante. Esse boato surgiu devido a crença conspiracionista de que haviam nanopartículas na vacina, o que de fato não existe. Se de fato a ideia fosse verdadeira, as ampolas onde ficam armazenadas as vacinas ficariam grudadas umas nas outras”, explica França.",REAL
73,,"De acordo com a Reuters, uma checagem da Food and Drug Administration (FDA), dos Estados Unidos, indicou que a infertilidade não é um efeito colateral conhecido da Ivermectina. Além disso, a Reuters entrou em contato com dois dos autores do artigo, mas eles não responderam o contato.Já a revista Forbes destacou que 385 pacientes fizeram parte do estudo inicial, que pretendia avaliar a resposta da Ivermectina a uma doença chamada oncocercose. Entretanto, apenas 37 deles foram incluídos na avaliação final.",REAL
74,,"Ao procurar pelo nome do local com as informações fornecidas no áudio, descobrimos que o lugar, na verdade, é a Cidade Estrutural, uma unidade habitacional que fica localizada no Distrito Federal. Ou seja, não seria possível que o tal médico seria do Albert Einstein, uma vez que a instituição de saúde fica localizada em São Paulo.

Se isso não bastasse, mensagens envolvendo o suposto médico Roberto Klaus já foram utilizadas em outra fake news. Na época, a história apontava que o suposto médico teria afirmado que a vacina Coronavac não imunizaria as pessoas.Se isso não bastasse, em julho de 2020, a Fiocruz desmentiu a informação de que a creolina poderia curar a Covid-19. De acordo com a instituição, o produto não deve ser usado em animais ou humanos, por conta do seu potencial tóxico. Por isso, só deve ser administrado na desinfecção de instalações rurais.

Por fim, vale ressaltar que ainda não temos nenhum tratamento eficaz contra a Covid-19. Isso significa que nenhum medicamento é capaz de tratar ou curar a doença. Até o momento, temos remédios que auxiliam em casos graves, diminuindo as chances de morte, e a própria vacina, que consegue prevenir a infecção e reduzir (em muito!) os casos graves.",REAL
75,,"Três estudos publicados nesta sexta-feira, 10, pelos Centros de Controle e Prevenção de Doenças dos Estados Unidos (CDC, na sigla em inglês) mostram a proteção das vacinas contra o novo coronavírus, a... 
Leia mais em: https://veja.abril.com.br/saude/pessoas-nao-vacinadas-tem-11-vezes-mais-probabilidade-morte-por-covid-19",REAL
76,,"Como é possível observar, para podermos afirmar que o ácido tânico é capaz de curar a Covid-19, o percurso ainda é longo e precisamos de mais evidências científicas. Em março de 2021, a Associação Brasileira de Sommeliers (ABS-RS) ressaltou que mais estudos são necessários para apontarmos que o vinho seria capaz de combater a Covid-19. Segundo a ABS-RS, todos os estudos sobre o assunto até o momento apenas mostram que precisamos investir mais em Ciência e continuar pesquisando sobre os benefícios da uva e do vinho.

Vale ressaltar que diversas pesquisas vêm demonstrando o potencial do vinho no cuidado com a saúde, como a prevenção de tumores e o bom funcionamento do coração. Apesar disso, estudos mais recentes apontam que os benefícios só são adquiridos com determinados vinhos feitos a partir de determinados tipos de fabricação. Além disso, é importante destacar que o vinho possui álcool (que, mesmo consumido de forma moderada, aumenta o risco do desenvolvimento de vários tipos de câncer).",REAL
77,,"Tanto a Agência Nacional de Vigilância Sanitária (Anvisa) quanto a Sociedade Brasileira de Imunização (SBIm) não aconselham a realização desse tipo de exame após a vacinação por esses dois motivos.

Conforme explicado pela imunologista do Instituto de Ciências Biomédicas da Universidade de São Paulo (ICB-USP), Anna Castelo Branco, esse tipo de teste só serve para saber se a pessoa teve contato com o vírus, o que não assegura que ela tenha ou não imunidade contra a doença.",REAL
78,,"Não é possível afirmar que pessoas que foram infectadas pelo novo coronavírus estão sete vezes mais protegidas do que aquelas que tomaram a vacina da Pfizer/BioNTech em Israel. De acordo com o especialista Renato Kfouri, diretor da Sociedade Brasileira de Imunizações (SBIm), a resposta imunológica varia em cada pessoa, tanto em quem teve a doença como em quem tomou a vacina. “Portanto, não dá para falar genericamente que quem recebe as doses ou quem teve a doença está melhor imunizado”, explicou, por telefone.  

Os dados apresentados no site Frontliner não correspondem ao resultado de uma pesquisa científica e, sim, a um monitoramento epidemiológico realizado periodicamente pela autoridade de saúde israelense. Em entrevista ao Comprova, o órgão israelense avaliou que o aumento no número de contágios se deu, em parte, por causa da diminuição na proteção das pessoas vacinadas em janeiro e fevereiro. Em 6 de julho, por exemplo, a pasta divulgou uma análise que mostrou que, a partir de 6 de junho, a eficácia da vacina da Pfizer/BioNTech caiu para 64% na prevenção da infecção e 64% na prevenção de um quadro sintomático da Covid-19. Essa diminuição, informa o ministério, foi observada simultaneamente com a propagação da variante delta em Israel. ",REAL
79,,"O homem, de fato, é um PhD (título concedido a quem fez um curso de doutorado nos Estados Unidos). Entretanto, o doutorado de Sean Brooks não é na área de medicina, mas sim na área de Educação. E ao contrário do que apontam as histórias, ele não estudou na Universidade de Oxford, no Reino Unido, mas sim na Universidade Online de Walden. Brooks, na verdade, mora na cidade de Oxford, em Ohio, nos Estados Unidos. Na rede social Gab, o próprio Sean Brooks esclareceu toda a confusão e afirmou que não é médico e não estudou no Reino Unido. Dito isso, vamos entender os pontos levantados por Sean Brooks e descobrir porque são mentirosos.",REAL
80,,"""Infecções fúngicas podem ocorrer em situações de baixa imunidade ou associadas ao uso de antibióticos de amplo espectro, o que pode alterar nossa microbiota normal, ou seja, nossos fungos e bactérias que fazem parte de nosso organismo"", diz a pneumologista Patrícia Canto, da Escola Nacional de Saúde Pública, da Fiocruz.

""Nada tem a ver com o uso de máscaras. Estas não influenciam na imunidade. A própria Covid debilita o organismo, associada aos tratamentos, necessários em casos graves e complicados, com altas doses de corticoide e antibióticos de largo espectro"", complementa.

""Atribuir esses casos do fungo negro ao uso das máscaras é extremamente fantasioso"", diz o pneumologista Rodolfo Fred Behrsin, professor do Hospital Universitário Gaffreé e Guinle. ""Primeiro porque o critério correto de uso de máscara é a substituição das mesmas sempre que elas estiverem sujas, que elas estiverem úmidas. Então, usando essas máscaras da forma correta, você jamais será infectado por nenhum tipo de fungo"", afirma.",REAL
81,,"Ao contrário do que aponta o texto, o CEO da Novartis não afirmou que a cloroquina ou hidroxicloroquina é a cura para a Covid-19. No dia 27 de março de 2020, em uma entrevista publicada pela CNBC, o CEO da Novartis Vas Narasimhan disse ser “muito cedo” para afirmar se a hidroxicloroquina poderia funcionar contra a Covid-19. Depois de meses e diversas pesquisas, ficou comprovado que a hidroxicloroquina, de fato, não funciona para esse fim",REAL
82,,"O virologista Rômulo Neris, doutorando da Universidade Federal do Rio de Janeiro, explica que ""o agente microbiológico causador da Covid-19 é o Sars-Cov-2, um vírus de RNA pertencente aos betacoronavírus"".

""Ele foi identificado por técnicas moleculares, e isolado de indivíduos infectados. Coronavírus são vírus conhecidos há bastante tempo, desde a década de 1930, e causam doenças respiratórias não só em humanos, mas em primatas não humanos, outros mamíferos e aves"", diz.

Além disso, segundo Neris, a exposição a quantidades constantes ou altas de radiação destrói o DNA/RNA de organismos. ""É por isso que a exposição à radiação é um método muito utilizado em laboratório para matar microorganismos.""As alegações são todas falsas e a mensagem não partiu do Ministério da Saúde de Singapura. Versões anteriores desta mensagem, citando países como Itália e Rússia em vez de Singapura, já foram expostas como falsas""",REAL
83,,"O texto falso que se espalha pelas redes sociais diz que o bilionário Bill Gates, o diretor do Instituto Nacional de Alergia e Doenças Infecciosas dos Estados Unidos, Anthony Fauci, e a farmacêutica Big Pharma perderam uma ação judicial na Suprema Corte dos Estados Unidos

O processo teria sido iniciado por um grupo de cientistas liderado pelo “senador Robert F. Kennedy Jr.” que buscavam a suspensão universal e compulsória da vacinação contra COVID-19.

Ao contrário do que diz a postagem falsa, Robert F. Kennedy Jr, que é membro da famosa família de políticos estadunidenses, não é senador e sim advogado especializado em direito ambiental. É também um conhecido militante antivacina nos Estados Unidos.

Além disso, não há registro de que a Suprema Corte tenha dado qualquer decisão nesse sentido e nem de que exista um processo que contenha esse conjunto de nomes como parte interessada.",REAL
84,,"A ivermectina é de fato recomendada pelo governo indiano para casos assintomáticos e médios da Covid-19 desde 28 de abril e consta no atual protocolo de manejo clínico indiano, publicado em 24 de maio. A orientação, entretanto, pode ser revertida caso o Conselho de Pesquisas Médicas da Índia aprove uma revisão feita pela Diretoria Geral de Serviços de Saúde que excluiu a ivermectina da lista de alternativas para o tratamento da infecção.

Correlação. Por mais que a prescrição do antiparasitário esteja de fato liberada na Índia, os dados disponíveis não permitem apontar uma relação entre a utilização do remédio pela população e a recente queda nos registros de casos e mortes pela Covid-19 no país.",REAL
85,,"Óxido de grafeno não está presente na composição de vacinas, de acordo com as fabricantes. Além disso, a universidade citada na mensagem falsa refuta que endosse qualquer estudo neste sentido. E um especialista em aplicação de grafeno na engenharia biomédica reforça que toda a história é uma mentira.""A vacina produzida pela Fiocruz não possui ingredientes em sua composição capazes de provocar efeito magnético no organismo. A lista de substâncias acrescidas à formulação das vacinas é pública e consta de suas respectivas bulas. Trata-se de uma vacina segura e amplamente testada, não havendo qualquer evidência científica que relacione a vacina a efeitos dessa natureza"", diz a Fiocruz.",REAL
86,,"O TCU esclarece que não há informações em relatórios do tribunal que apontem que “em torno de 50% dos óbitos por Covid no ano passado não foram por Covid”, conforme afirmação do Presidente Jair Bolsonaro divulgada nesta segunda-feira (7/6).O TCU reforça que não é o autor de documento que circula na imprensa e nas redes sociais intitulado ""Da possível supernotificação de óbitos causados por Covid-19 no Brasil"".O documento refere-se a uma análise pessoal de um servidor do Tribunal compartilhada para discussão e não consta de quaisquer processos oficiais desta Casa, seja como informações de suporte, relatório de auditoria ou manifestação do Tribunal. Ressalta-se, ainda, que as questões veiculadas no referido documento não encontram respaldo em nenhuma fiscalização do TCU.",REAL
87,,"As informações são diferentes dos dados apresentados pelo relatório do aplicativo Zoe Covid Symptom, usado por residentes do Reino Unidos para informar os sintomas detectados nos pacientes. A ferramenta apresenta resultados diferentes a depender da fase de imunização. Para quem não foi vacinado, os sintomas frequentes são dor de cabeça, dor de garganta, coriza, febre e tosse persistente.A tosse e a febre desaparecem da lista de sintomas apenas no público imunizado com as duas doses da vacina contra a Covid-19. Neste caso, a partir das informações que chegam até o aplicativo, os pacientes sentem sintomas leves, como dor de cabeça, coriza, espirros, dor de garganta e perda de cheiro.A grande mudança, na verdade, é sobre a perda do olfato e a falta de ar, que não são mais comuns com a nova cepa. “A perda do olfato aparece no número 9 e a falta de ar está no final da lista, no número 30, indicando que os sintomas registrados anteriormente estão mudando com as variantes em evolução do vírus”, informa o relatório.",REAL
88,,"A pneumologista garante que o uso de máscaras é seguro e recomendado para todos, com exceção de crianças abaixo de três anos de idade ou pessoas que não sejam capazes de colocar ou retirar a máscara sem ajuda. “Não há perigo no uso de máscaras com a realização de atividade física, nem existe associação com arritmia cardíaca ou refluxo. Vale ressaltar que as máscaras sempre foram rotina para os profissionais de saúde e fazem parte do uso na cultura de vários países orientais”, esclarece.",REAL
89,,"A história de hoje chegou ao Brasil por meio de um fórum dos Estados Unidos. Entretanto, a história surgiu em um site alemão, conhecido por divulgar teorias da conspiração. Em resumo: a história que diz que um gerente de projeto de TI alemão expôs a rede criminal da Covid-19, mostrando que a pandemia é uma fraude é falsa! A história surgiu em um site que é conhecido por divulgar teorias da conspiração. Além disso, a imagem do tal documento que provaria alguma coisa, na verdade, não provam nada. E sequer temos um nome para validar todas as acusações. Por fim, o ônus da prova é sempre de quem acusa.",REAL
